Cash Positions Details,,,,,,,,Account Details,,,,,,Future Positions List,,,,,
Client ID,Accounting Balance,Accounting Balance,Value Date,Balance at Value Date,Balance at Value Date,Exchange Values Rate,Last Booking Date,IBAN,KBL Cash Account Number,Client Name,Account Title,Account Type,Account currency,Future Date D+1,Future Position D+1,Future Date D+2,Future Position D+2,Future Date D+3,Future Position D+3
,,Exchange Value (EUR),,,Exchange Value (EUR),,,,,,,,,,,,,,
ID-A08D35E3,"14.000,43","16.032,32",31/12/2025,"14.000,43","16.032,32","1,145,130,784,275,790",31/12/2025,ID-1B18EA13,ID-A08D35E3,,ID-DD639D0B,CC,GBP,02/01/2026,"14.000,43",05/01/2026,"14.000,43",06/01/2026,"14.000,43"
ID-A08D35E3,"270.000,00","309.185,31",31/12/2025,"270.000,00","309.185,31","1,145,130,784,275,790",24/01/2025,ID-1B18EA13,ID-A08D35E3,,ID-DD639D0B,Dépôts/Emprunts à terme,GBP,02/01/2026,"270.000,00",05/01/2026,"270.000,00",06/01/2026,"270.000,00"
ID-A08D35E3,"0,00","0,00",31/12/2025,"0,00","0,00","1,145,130,784,275,790",31/12/2025,ID-1B18EA13,ID-A08D35E3,,ID-DD639D0B,IV,GBP,02/01/2026,"0,00",05/01/2026,"0,00",06/01/2026,"0,00"
ID-4EB2CC0D,"3.251,13","3.722,97",31/12/2025,"3.251,13","3.722,97","1,145,130,784,275,790",31/12/2025,ID-3D7A2BF4,ID-4EB2CC0D,,ID-3E410C3D,CC,GBP,02/01/2026,"3.251,13",05/01/2026,"3.251,13",06/01/2026,"3.251,13"
ID-4EB2CC0D,"0,00","0,00",31/12/2025,"0,00","0,00","1,145,130,784,275,790",31/12/2025,ID-3D7A2BF4,ID-4EB2CC0D,,ID-3E410C3D,IV,GBP,02/01/2026,"0,00",05/01/2026,"0,00",06/01/2026,"0,00"
ID-5E2182AB,"3.578,77","4.098,16",31/12/2025,"3.578,77","4.098,16","1,145,130,784,275,790",31/12/2025,ID-DB71C7A6,ID-5E2182AB,,ID-6B3EA026,CC,GBP,02/01/2026,"3.578,77",05/01/2026,"3.578,77",06/01/2026,"3.578,77"
ID-5E2182AB,"0,00","0,00",31/12/2025,"0,00","0,00","1,145,130,784,275,790",31/12/2025,ID-DB71C7A6,ID-5E2182AB,,ID-6B3EA026,IV,GBP,02/01/2026,"0,00",05/01/2026,"0,00",06/01/2026,"0,00"
ID-61F0B722,"8.755,44","10.026,12",31/12/2025,"8.755,44","10.026,12","1,145,130,784,275,790",31/12/2025,ID-00100599,ID-61F0B722,,ID-E982FD96,CC,GBP,02/01/2026,"8.755,44",05/01/2026,"8.755,44",06/01/2026,"8.755,44"
ID-61F0B722,"0,00","0,00",31/12/2025,"0,00","0,00","1,145,130,784,275,790",31/12/2025,ID-00100599,ID-61F0B722,,ID-E982FD96,IV,GBP,02/01/2026,"0,00",05/01/2026,"0,00",06/01/2026,"0,00"
ID-3782AE00,"373,98","428,26",31/12/2025,"373,98","428,26","1,145,130,784,275,790",31/12/2025,ID-CF1185B2,ID-3782AE00,,ID-764AC728,CC,GBP,02/01/2026,"373,98",05/01/2026,"373,98",06/01/2026,"373,98"
ID-3782AE00,"0,00","0,00",31/12/2025,"0,00","0,00","1,145,130,784,275,790",31/12/2025,ID-CF1185B2,ID-3782AE00,,ID-764AC728,IV,GBP,02/01/2026,"0,00",05/01/2026,"0,00",06/01/2026,"0,00"
ID-D1A30C83,"4.053,64","4.641,95",31/12/2025,"4.053,64","4.641,95","1,145,130,784,275,790",31/12/2025,ID-DF5098D2,ID-D1A30C83,,ID-B88E99FD,CC,GBP,02/01/2026,"4.053,64",05/01/2026,"4.053,64",06/01/2026,"4.053,64"
ID-D1A30C83,"0,00","0,00",31/12/2025,"0,00","0,00","1,145,130,784,275,790",31/12/2025,ID-DF5098D2,ID-D1A30C83,,ID-B88E99FD,IV,GBP,02/01/2026,"0,00",05/01/2026,"0,00",06/01/2026,"0,00"
ID-35CA8CD0,"6.448,06","7.383,87",31/12/2025,"6.448,06","7.383,87","1,145,130,784,275,790",31/12/2025,ID-6A33C284,ID-35CA8CD0,,ID-F641F06A,CC,GBP,02/01/2026,"6.448,06",05/01/2026,"6.448,06",06/01/2026,"6.448,06"
ID-35CA8CD0,"0,00","0,00",31/12/2025,"0,00","0,00","10,746,448,298,837,200",31/03/2025,ID-6A33C284,ID-35CA8CD0,,ID-F641F06A,75,CHF,02/01/2026,"0,00",05/01/2026,"0,00",06/01/2026,"0,00"
ID-35CA8CD0,"21,04","21,04",31/12/2025,"21,04","21,04","1,00",31/12/2025,ID-6A33C284,ID-35CA8CD0,,ID-F641F06A,75,EUR,02/01/2026,"0,00",05/01/2026,"21,04",06/01/2026,"21,04"
ID-35CA8CD0,"25,67","29,40",31/12/2025,"25,67","29,40","1,145,130,784,275,790",05/12/2025,ID-6A33C284,ID-35CA8CD0,,ID-F641F06A,75,GBP,02/01/2026,"0,00",05/01/2026,"0,00",06/01/2026,"0,00"
ID-35CA8CD0,"80,18","68,26",31/12/2025,"80,18","68,26","0,851376620027081",29/12/2025,ID-6A33C284,ID-35CA8CD0,,ID-F641F06A,75,USD,02/01/2026,"0,00",05/01/2026,"0,00",06/01/2026,"0,00"
ID-35CA8CD0,"0,00","0,00",31/12/2025,"0,00","0,00","1,145,130,784,275,790",18/11/2024,ID-6A33C284,ID-35CA8CD0,,ID-F641F06A,76,GBP,02/01/2026,"0,00",05/01/2026,"0,00",06/01/2026,"0,00"
ID-35CA8CD0,"0,00","0,00",31/12/2025,"0,00","0,00","1,145,130,784,275,790",31/12/2025,ID-6A33C284,ID-35CA8CD0,,ID-F641F06A,IV,GBP,02/01/2026,"0,00",05/01/2026,"0,00",06/01/2026,"0,00"
ID-DAB8AA9A,"4.614,95","5.284,72",31/12/2025,"4.614,95","5.284,72","1,145,130,784,275,790",23/12/2025,ID-C9B592D3,ID-DAB8AA9A,,ID-3604CD51,CC,GBP,02/01/2026,"4.614,95",05/01/2026,"4.614,95",06/01/2026,"4.614,95"
ID-DAB8AA9A,"8.299,27","9.503,75",31/12/2025,"8.299,27","9.503,75","1,145,130,784,275,790",31/12/2025,ID-C9B592D3,ID-DAB8AA9A,,ID-3604CD51,CC,GBP,02/01/2026,"8.299,27",05/01/2026,"8.299,27",06/01/2026,"8.299,27"
ID-DAB8AA9A,"0,00","0,00",31/12/2025,"0,00","0,00","1,145,130,784,275,790",31/12/2025,ID-C9B592D3,ID-DAB8AA9A,,ID-3604CD51,IV,GBP,02/01/2026,"0,00",05/01/2026,"0,00",06/01/2026,"0,00"
ID-B7C7C9B3,"338,15","387,23",31/12/2025,"338,15","387,23","1,145,130,784,275,790",23/12/2025,ID-BE08D97D,ID-B7C7C9B3,,ID-1689F8AF,CC,GBP,02/01/2026,"338,15",05/01/2026,"338,15",06/01/2026,"338,15"
ID-B7C7C9B3,"1,39","1,59",31/12/2025,"1,39","1,59","1,145,130,784,275,790",31/12/2025,ID-BE08D97D,ID-B7C7C9B3,,ID-1689F8AF,CC,GBP,02/01/2026,"1,39",05/01/2026,"1,39",06/01/2026,"1,39"
ID-B7C7C9B3,"0,00","0,00",31/12/2025,"0,00","0,00","1,145,130,784,275,790",31/12/2025,ID-BE08D97D,ID-B7C7C9B3,,ID-1689F8AF,IV,GBP,02/01/2026,"0,00",05/01/2026,"0,00",06/01/2026,"0,00"
ID-F1D2A1C9,"10.805,82","12.374,08",31/12/2025,"10.805,82","12.374,08","1,145,130,784,275,790",31/12/2025,ID-35F6358E,ID-F1D2A1C9,,ID-244BDC56,CC,GBP,02/01/2026,"10.805,82",05/01/2026,"10.805,82",06/01/2026,"10.805,82"
ID-F1D2A1C9,"0,00","0,00",31/12/2025,"0,00","0,00","1,145,130,784,275,790",31/12/2025,ID-35F6358E,ID-F1D2A1C9,,ID-244BDC56,IV,GBP,02/01/2026,"0,00",05/01/2026,"0,00",06/01/2026,"0,00"
ID-420EE0D2,"8.324,42","9.532,55",31/12/2025,"8.324,42","9.532,55","1,145,130,784,275,790",31/12/2025,ID-607FB7A0,ID-420EE0D2,,ID-244BDC56,CC,GBP,02/01/2026,"8.324,42",05/01/2026,"8.324,42",06/01/2026,"8.324,42"
ID-420EE0D2,"0,00","0,00",31/12/2025,"0,00","0,00","1,145,130,784,275,790",31/12/2025,ID-607FB7A0,ID-420EE0D2,,ID-244BDC56,IV,GBP,02/01/2026,"0,00",05/01/2026,"0,00",06/01/2026,"0,00"
ID-E42FFA7C,"40.945,42","46.887,86",31/12/2025,"40.945,42","46.887,86","1,145,130,784,275,790",31/12/2025,ID-BE675C9B,ID-E42FFA7C,,ID-3F65FCF7,CC,GBP,02/01/2026,"40.945,42",05/01/2026,"40.945,42",06/01/2026,"40.945,42"
ID-E42FFA7C,"271.061,00","310.400,30",31/12/2025,"271.061,00","310.400,30","1,145,130,784,275,790",04/08/2025,ID-BE675C9B,ID-E42FFA7C,,ID-3F65FCF7,Dépôts/Emprunts à terme,GBP,02/01/2026,"271.061,00",05/01/2026,"271.061,00",06/01/2026,"271.061,00"
ID-E42FFA7C,"0,00","0,00",31/12/2025,"0,00","0,00","10,746,448,298,837,200",31/03/2025,ID-BE675C9B,ID-E42FFA7C,,ID-3F65FCF7,75,CHF,02/01/2026,"0,00",05/01/2026,"0,00",06/01/2026,"0,00"
ID-E42FFA7C,"49,09","49,09",31/12/2025,"49,09","49,09","1,00",31/12/2025,ID-BE675C9B,ID-E42FFA7C,,ID-3F65FCF7,75,EUR,02/01/2026,"0,00",05/01/2026,"49,09",06/01/2026,"49,09"
ID-E42FFA7C,"38,59","44,19",31/12/2025,"38,59","44,19","1,145,130,784,275,790",05/12/2025,ID-BE675C9B,ID-E42FFA7C,,ID-3F65FCF7,75,GBP,02/01/2026,"0,00",05/01/2026,"0,00",06/01/2026,"0,00"
ID-E42FFA7C,"145,23","123,65",31/12/2025,"145,23","123,65","0,851376620027081",29/12/2025,ID-BE675C9B,ID-E42FFA7C,,ID-3F65FCF7,75,USD,02/01/2026,"0,00",05/01/2026,"0,00",06/01/2026,"0,00"
ID-E42FFA7C,"0,00","0,00",31/12/2025,"0,00","0,00","1,145,130,784,275,790",31/12/2025,ID-BE675C9B,ID-E42FFA7C,,ID-3F65FCF7,IV,GBP,02/01/2026,"0,00",05/01/2026,"0,00",06/01/2026,"0,00"
ID-923CAF90,"12.500,35","14.314,54",31/12/2025,"12.500,35","14.314,54","1,145,130,784,275,790",31/12/2025,ID-35523285,ID-923CAF90,,ID-E19FD917,CC,GBP,02/01/2026,"12.500,35",05/01/2026,"12.500,35",06/01/2026,"12.500,35"
ID-923CAF90,"0,00","0,00",31/12/2025,"0,00","0,00","1,145,130,784,275,790",16/06/2025,ID-35523285,ID-923CAF90,,ID-E19FD917,Dépôts/Emprunts à terme,GBP,02/01/2026,"0,00",05/01/2026,"0,00",06/01/2026,"0,00"
ID-923CAF90,"0,00","0,00",31/12/2025,"0,00","0,00","1,145,130,784,275,790",06/03/2025,ID-35523285,ID-923CAF90,,ID-E19FD917,75,GBP,02/01/2026,"0,00",05/01/2026,"0,00",06/01/2026,"0,00"
ID-923CAF90,"0,00","0,00",31/12/2025,"0,00","0,00","0,851376620027081",06/03/2025,ID-35523285,ID-923CAF90,,ID-E19FD917,75,USD,02/01/2026,"0,00",05/01/2026,"0,00",06/01/2026,"0,00"
ID-923CAF90,"0,00","0,00",31/12/2025,"0,00","0,00","1,145,130,784,275,790",31/12/2025,ID-35523285,ID-923CAF90,,ID-E19FD917,IV,GBP,02/01/2026,"0,00",05/01/2026,"0,00",06/01/2026,"0,00"
ID-821464F1,"11.480,37","13.146,53",31/12/2025,"11.480,37","13.146,53","1,145,130,784,275,790",31/12/2025,ID-F3DB6D86,ID-821464F1,,ID-A2B0BD5A,CC,GBP,02/01/2026,"11.480,37",05/01/2026,"11.480,37",06/01/2026,"11.480,37"
ID-821464F1,"0,00","0,00",31/12/2025,"0,00","0,00","1,145,130,784,275,790",07/02/2025,ID-F3DB6D86,ID-821464F1,,ID-A2B0BD5A,75,GBP,02/01/2026,"0,00",05/01/2026,"0,00",06/01/2026,"0,00"
ID-821464F1,"0,00","0,00",31/12/2025,"0,00","0,00","1,145,130,784,275,790",31/12/2025,ID-F3DB6D86,ID-821464F1,,ID-A2B0BD5A,IV,GBP,02/01/2026,"0,00",05/01/2026,"0,00",06/01/2026,"0,00"
ID-190F5ED3,"130.445,41","149.377,05",31/12/2025,"130.445,41","149.377,05","1,145,130,784,275,790",31/12/2025,ID-A9D673A0,ID-190F5ED3,,ID-704A48BF,CC,GBP,02/01/2026,"130.445,41",05/01/2026,"130.445,41",06/01/2026,"130.445,41"
ID-190F5ED3,"0,00","0,00",31/12/2025,"0,00","0,00","10,746,448,298,837,200",24/04/2025,ID-A9D673A0,ID-190F5ED3,,ID-704A48BF,75,CHF,02/01/2026,"0,00",05/01/2026,"0,00",06/01/2026,"0,00"
ID-190F5ED3,"0,00","0,00",31/12/2025,"0,00","0,00","0,1338746319341458",19/08/2025,ID-A9D673A0,ID-190F5ED3,,ID-704A48BF,75,DKK,02/01/2026,"0,00",05/01/2026,"0,00",06/01/2026,"0,00"
ID-190F5ED3,"0,00","0,00",31/12/2025,"0,00","0,00","1,00",06/11/2025,ID-A9D673A0,ID-190F5ED3,,ID-704A48BF,75,EUR,02/01/2026,"0,00",05/01/2026,"0,00",06/01/2026,"0,00"
ID-190F5ED3,"0,00","0,00",31/12/2025,"0,00","0,00","1,145,130,784,275,790",15/12/2025,ID-A9D673A0,ID-190F5ED3,,ID-704A48BF,75,GBP,02/01/2026,"0,00",05/01/2026,"0,00",06/01/2026,"0,00"
ID-190F5ED3,"125,78","107,09",31/12/2025,"125,78","107,09","0,851376620027081",29/12/2025,ID-A9D673A0,ID-190F5ED3,,ID-704A48BF,75,USD,02/01/2026,"32,41",05/01/2026,"32,41",06/01/2026,"32,41"
ID-190F5ED3,"0,00","0,00",31/12/2025,"0,00","0,00","1,145,130,784,275,790",31/12/2025,ID-A9D673A0,ID-190F5ED3,,ID-704A48BF,IV,GBP,02/01/2026,"0,00",05/01/2026,"0,00",06/01/2026,"0,00"
ID-85936512,"243.237,32","278.538,54",31/12/2025,"243.237,32","278.538,54","1,145,130,784,275,790",31/12/2025,ID-26698BDE,ID-85936512,,ID-9F6C78B4,CC,GBP,02/01/2026,"243.237,32",05/01/2026,"243.237,32",06/01/2026,"243.237,32"
ID-85936512,"0,00","0,00",31/12/2025,"0,00","0,00","10,746,448,298,837,200",24/04/2025,ID-26698BDE,ID-85936512,,ID-9F6C78B4,75,CHF,02/01/2026,"0,00",05/01/2026,"0,00",06/01/2026,"0,00"
ID-85936512,"0,00","0,00",31/12/2025,"0,00","0,00","0,1338746319341458",19/08/2025,ID-26698BDE,ID-85936512,,ID-9F6C78B4,75,DKK,02/01/2026,"0,00",05/01/2026,"0,00",06/01/2026,"0,00"
ID-85936512,"0,00","0,00",31/12/2025,"0,00","0,00","1,00",06/11/2025,ID-26698BDE,ID-85936512,,ID-9F6C78B4,75,EUR,02/01/2026,"0,00",05/01/2026,"0,00",06/01/2026,"0,00"
ID-85936512,"0,00","0,00",31/12/2025,"0,00","0,00","1,145,130,784,275,790",15/12/2025,ID-26698BDE,ID-85936512,,ID-9F6C78B4,75,GBP,02/01/2026,"0,00",05/01/2026,"0,00",06/01/2026,"0,00"
ID-85936512,"252,69","215,13",31/12/2025,"252,69","215,13","0,851376620027081",29/12/2025,ID-26698BDE,ID-85936512,,ID-9F6C78B4,75,USD,02/01/2026,"40,08",05/01/2026,"40,08",06/01/2026,"40,08"
ID-85936512,"0,00","0,00",31/12/2025,"0,00","0,00","1,145,130,784,275,790",31/12/2025,ID-26698BDE,ID-85936512,,ID-9F6C78B4,IV,GBP,02/01/2026,"0,00",05/01/2026,"0,00",06/01/2026,"0,00"
ID-A0701050,"195.772,34","224.184,93",31/12/2025,"195.772,34","224.184,93","1,145,130,784,275,790",31/12/2025,ID-DF753DDD,ID-A0701050,,ID-83A9BAA9,CC,GBP,02/01/2026,"195.772,34",05/01/2026,"195.772,34",06/01/2026,"195.772,34"
ID-A0701050,"0,00","0,00",31/12/2025,"0,00","0,00","10,746,448,298,837,200",24/04/2025,ID-DF753DDD,ID-A0701050,,ID-83A9BAA9,75,CHF,02/01/2026,"0,00",05/01/2026,"0,00",06/01/2026,"0,00"
ID-A0701050,"0,00","0,00",31/12/2025,"0,00","0,00","0,1338746319341458",19/08/2025,ID-DF753DDD,ID-A0701050,,ID-83A9BAA9,75,DKK,02/01/2026,"0,00",05/01/2026,"0,00",06/01/2026,"0,00"
ID-A0701050,"0,00","0,00",31/12/2025,"0,00","0,00","1,00",06/11/2025,ID-DF753DDD,ID-A0701050,,ID-83A9BAA9,75,EUR,02/01/2026,"0,00",05/01/2026,"0,00",06/01/2026,"0,00"
ID-A0701050,"0,00","0,00",31/12/2025,"0,00","0,00","1,145,130,784,275,790",15/12/2025,ID-DF753DDD,ID-A0701050,,ID-83A9BAA9,75,GBP,02/01/2026,"0,00",05/01/2026,"0,00",06/01/2026,"0,00"
ID-A0701050,"184,94","157,45",31/12/2025,"184,94","157,45","0,851376620027081",29/12/2025,ID-DF753DDD,ID-A0701050,,ID-83A9BAA9,75,USD,02/01/2026,"31,36",05/01/2026,"31,36",06/01/2026,"31,36"
ID-A0701050,"0,00","0,00",31/12/2025,"0,00","0,00","1,145,130,784,275,790",31/12/2025,ID-DF753DDD,ID-A0701050,,ID-83A9BAA9,IV,GBP,02/01/2026,"0,00",05/01/2026,"0,00",06/01/2026,"0,00"
ID-04B08E60,"16.227,96","18.583,14",31/12/2025,"16.227,96","18.583,14","1,145,130,784,275,790",31/12/2025,ID-55FFECF8,ID-04B08E60,,ID-62C1F807,CC,GBP,02/01/2026,"16.227,96",05/01/2026,"16.227,96",06/01/2026,"16.227,96"
ID-04B08E60,"0,00","0,00",31/12/2025,"0,00","0,00","1,145,130,784,275,790",02/06/2025,ID-55FFECF8,ID-04B08E60,,ID-62C1F807,Dépôts/Emprunts à terme,GBP,02/01/2026,"0,00",05/01/2026,"0,00",06/01/2026,"0,00"
ID-04B08E60,"0,00","0,00",31/12/2025,"0,00","0,00","1,145,130,784,275,790",31/12/2025,ID-55FFECF8,ID-04B08E60,,ID-62C1F807,IV,GBP,02/01/2026,"0,00",05/01/2026,"0,00",06/01/2026,"0,00"
ID-43C74BEF,"257.290,13","294.630,85",31/12/2025,"257.290,13","294.630,85","1,145,130,784,275,790",31/12/2025,ID-CFCFD339,ID-43C74BEF,,ID-A3C6688F,CC,GBP,02/01/2026,"257.290,13",05/01/2026,"257.290,13",06/01/2026,"257.290,13"
ID-43C74BEF,"0,00","0,00",31/12/2025,"0,00","0,00","10,746,448,298,837,200",24/04/2025,ID-CFCFD339,ID-43C74BEF,,ID-A3C6688F,75,CHF,02/01/2026,"0,00",05/01/2026,"0,00",06/01/2026,"0,00"
ID-43C74BEF,"0,00","0,00",31/12/2025,"0,00","0,00","0,1338746319341458",19/08/2025,ID-CFCFD339,ID-43C74BEF,,ID-A3C6688F,75,DKK,02/01/2026,"0,00",05/01/2026,"0,00",06/01/2026,"0,00"
ID-43C74BEF,"0,00","0,00",31/12/2025,"0,00","0,00","1,00",06/11/2025,ID-CFCFD339,ID-43C74BEF,,ID-A3C6688F,75,EUR,02/01/2026,"0,00",05/01/2026,"0,00",06/01/2026,"0,00"
ID-43C74BEF,"0,00","0,00",31/12/2025,"0,00","0,00","1,145,130,784,275,790",15/12/2025,ID-CFCFD339,ID-43C74BEF,,ID-A3C6688F,75,GBP,02/01/2026,"0,00",05/01/2026,"0,00",06/01/2026,"0,00"
ID-43C74BEF,"264,81","225,45",31/12/2025,"264,81","225,45","0,851376620027081",29/12/2025,ID-CFCFD339,ID-43C74BEF,,ID-A3C6688F,75,USD,02/01/2026,"40,08",05/01/2026,"40,08",06/01/2026,"40,08"
ID-43C74BEF,"0,00","0,00",31/12/2025,"0,00","0,00","1,145,130,784,275,790",31/12/2025,ID-CFCFD339,ID-43C74BEF,,ID-A3C6688F,IV,GBP,02/01/2026,"0,00",05/01/2026,"0,00",06/01/2026,"0,00"
ID-BB47C6CC,"193.551,85","221.642,18",31/12/2025,"193.551,85","221.642,18","1,145,130,784,275,790",31/12/2025,ID-72C1529A,ID-BB47C6CC,,ID-94FA7875,CC,GBP,02/01/2026,"193.551,85",05/01/2026,"193.551,85",06/01/2026,"193.551,85"
ID-BB47C6CC,"0,00","0,00",31/12/2025,"0,00","0,00","10,746,448,298,837,200",24/04/2025,ID-72C1529A,ID-BB47C6CC,,ID-94FA7875,75,CHF,02/01/2026,"0,00",05/01/2026,"0,00",06/01/2026,"0,00"
ID-BB47C6CC,"0,00","0,00",31/12/2025,"0,00","0,00","0,1338746319341458",19/08/2025,ID-72C1529A,ID-BB47C6CC,,ID-94FA7875,75,DKK,02/01/2026,"0,00",05/01/2026,"0,00",06/01/2026,"0,00"
ID-BB47C6CC,"0,00","0,00",31/12/2025,"0,00","0,00","1,00",06/11/2025,ID-72C1529A,ID-BB47C6CC,,ID-94FA7875,75,EUR,02/01/2026,"0,00",05/01/2026,"0,00",06/01/2026,"0,00"
ID-BB47C6CC,"0,00","0,00",31/12/2025,"0,00","0,00","1,145,130,784,275,790",15/12/2025,ID-72C1529A,ID-BB47C6CC,,ID-94FA7875,75,GBP,02/01/2026,"0,00",05/01/2026,"0,00",06/01/2026,"0,00"
ID-BB47C6CC,"156,04","132,85",31/12/2025,"156,04","132,85","0,851376620027081",29/12/2025,ID-72C1529A,ID-BB47C6CC,,ID-94FA7875,75,USD,02/01/2026,"26,14",05/01/2026,"26,14",06/01/2026,"26,14"
ID-BB47C6CC,"0,00","0,00",31/12/2025,"0,00","0,00","1,145,130,784,275,790",31/12/2025,ID-72C1529A,ID-BB47C6CC,,ID-94FA7875,IV,GBP,02/01/2026,"0,00",05/01/2026,"0,00",06/01/2026,"0,00"
ID-8743F304,"439.482,88","503.265,38",31/12/2025,"439.482,88","503.265,38","1,145,130,784,275,790",31/12/2025,ID-6B6E3B0A,ID-8743F304,,ID-A75211EB,CC,GBP,02/01/2026,"439.482,88",05/01/2026,"439.482,88",06/01/2026,"439.482,88"
ID-8743F304,"0,00","0,00",31/12/2025,"0,00","0,00","10,746,448,298,837,200",24/04/2025,ID-6B6E3B0A,ID-8743F304,,ID-A75211EB,75,CHF,02/01/2026,"0,00",05/01/2026,"0,00",06/01/2026,"0,00"
ID-8743F304,"0,00","0,00",31/12/2025,"0,00","0,00","0,1338746319341458",19/08/2025,ID-6B6E3B0A,ID-8743F304,,ID-A75211EB,75,DKK,02/01/2026,"0,00",05/01/2026,"0,00",06/01/2026,"0,00"
ID-8743F304,"0,00","0,00",31/12/2025,"0,00","0,00","1,00",06/11/2025,ID-6B6E3B0A,ID-8743F304,,ID-A75211EB,75,EUR,02/01/2026,"0,00",05/01/2026,"0,00",06/01/2026,"0,00"
ID-8743F304,"0,00","0,00",31/12/2025,"0,00","0,00","1,145,130,784,275,790",15/12/2025,ID-6B6E3B0A,ID-8743F304,,ID-A75211EB,75,GBP,02/01/2026,"0,00",05/01/2026,"0,00",06/01/2026,"0,00"
ID-8743F304,"348,92","297,06",31/12/2025,"348,92","297,06","0,851376620027081",29/12/2025,ID-6B6E3B0A,ID-8743F304,,ID-A75211EB,75,USD,02/01/2026,"57,50",05/01/2026,"57,50",06/01/2026,"57,50"
ID-8743F304,"0,00","0,00",31/12/2025,"0,00","0,00","1,145,130,784,275,790",31/12/2025,ID-6B6E3B0A,ID-8743F304,,ID-A75211EB,IV,GBP,02/01/2026,"0,00",05/01/2026,"0,00",06/01/2026,"0,00"
ID-BF14C3AB,"352,20","403,32",31/12/2025,"352,20","403,32","1,145,130,784,275,790",31/12/2025,ID-AADED4B5,ID-BF14C3AB,,ID-FCE65DF8,CC,GBP,02/01/2026,"352,20",05/01/2026,"352,20",06/01/2026,"352,20"
ID-BF14C3AB,"0,00","0,00",31/12/2025,"0,00","0,00","1,145,130,784,275,790",31/12/2025,ID-AADED4B5,ID-BF14C3AB,,ID-FCE65DF8,IV,GBP,02/01/2026,"0,00",05/01/2026,"0,00",06/01/2026,"0,00"
ID-6092F6AE,"17,30","19,81",31/12/2025,"17,30","19,81","1,145,130,784,275,790",31/12/2025,ID-9D91C623,ID-6092F6AE,,ID-7E1B67D1,CC,GBP,02/01/2026,"17,30",05/01/2026,"17,30",06/01/2026,"17,30"
ID-6092F6AE,"0,00","0,00",31/12/2025,"0,00","0,00","1,145,130,784,275,790",31/12/2025,ID-9D91C623,ID-6092F6AE,,ID-7E1B67D1,IV,GBP,02/01/2026,"0,00",05/01/2026,"0,00",06/01/2026,"0,00"
ID-BBEEA237,"17,30","19,81",31/12/2025,"17,30","19,81","1,145,130,784,275,790",31/12/2025,ID-191264A7,ID-BBEEA237,,ID-6A218ACA,CC,GBP,02/01/2026,"17,30",05/01/2026,"17,30",06/01/2026,"17,30"
ID-BBEEA237,"0,00","0,00",31/12/2025,"0,00","0,00","1,145,130,784,275,790",31/12/2025,ID-191264A7,ID-BBEEA237,,ID-6A218ACA,IV,GBP,02/01/2026,"0,00",05/01/2026,"0,00",06/01/2026,"0,00"
ID-2C1ECA49,"2.898,19","3.318,81",31/12/2025,"2.898,19","3.318,81","1,145,130,784,275,790",31/12/2025,ID-6401650B,ID-2C1ECA49,,ID-7B2450D5,CC,GBP,02/01/2026,"2.898,19",05/01/2026,"2.898,19",06/01/2026,"2.898,19"
ID-2C1ECA49,"0,00","0,00",31/12/2025,"0,00","0,00","1,145,130,784,275,790",31/12/2025,ID-6401650B,ID-2C1ECA49,,ID-7B2450D5,IV,GBP,02/01/2026,"0,00",05/01/2026,"0,00",06/01/2026,"0,00"
ID-B13DB0B7,"430,88","493,41",31/12/2025,"430,88","493,41","1,145,130,784,275,790",31/12/2025,ID-FEB2C332,ID-B13DB0B7,,ID-D5BC3644,CC,GBP,02/01/2026,"430,88",05/01/2026,"430,88",06/01/2026,"430,88"
ID-B13DB0B7,"0,00","0,00",31/12/2025,"0,00","0,00","1,145,130,784,275,790",31/12/2025,ID-FEB2C332,ID-B13DB0B7,,ID-D5BC3644,IV,GBP,02/01/2026,"0,00",05/01/2026,"0,00",06/01/2026,"0,00"
ID-3DC64507,"1.626,24","1.862,26",31/12/2025,"1.626,24","1.862,26","1,145,130,784,275,790",31/12/2025,ID-ADF5A05A,ID-3DC64507,,ID-D61F6639,CC,GBP,02/01/2026,"1.626,24",05/01/2026,"1.626,24",06/01/2026,"1.626,24"
ID-3DC64507,"0,00","0,00",31/12/2025,"0,00","0,00","1,145,130,784,275,790",31/12/2025,ID-ADF5A05A,ID-3DC64507,,ID-D61F6639,IV,GBP,02/01/2026,"0,00",05/01/2026,"0,00",06/01/2026,"0,00"
ID-84F72D24,"3.311,68","3.792,31",31/12/2025,"3.311,68","3.792,31","1,145,130,784,275,790",31/12/2025,ID-259573D6,ID-84F72D24,,ID-3BCB6C1E,CC,GBP,02/01/2026,"3.311,68",05/01/2026,"3.311,68",06/01/2026,"3.311,68"
ID-84F72D24,"0,00","0,00",31/12/2025,"0,00","0,00","1,145,130,784,275,790",28/10/2025,ID-259573D6,ID-84F72D24,,ID-3BCB6C1E,Dépôts/Emprunts à terme,GBP,02/01/2026,"0,00",05/01/2026,"0,00",06/01/2026,"0,00"
ID-84F72D24,"0,00","0,00",31/12/2025,"0,00","0,00","1,145,130,784,275,790",31/12/2025,ID-259573D6,ID-84F72D24,,ID-3BCB6C1E,IV,GBP,02/01/2026,"0,00",05/01/2026,"0,00",06/01/2026,"0,00"
